campaign,run,step,tokens_B,layer,n_transitions,head_dim,frac_transition_any_complex,frac_transition_any_real_neg,frac_alpha_neg,frac_beta_gt1,mean_beta,median_abs_alpha,angle_q50,modulus_complex_q50
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,2,256,128,0.296875,0.9765625,0.106353759765625,0.48046875,1.0110752582550049,0.4554729759693146,2.5476380768456943,0.0826123748351832
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,3,256,128,0.3359375,0.96484375,0.076934814453125,0.46875,0.9952128529548645,0.6615003943443298,2.48848074051876,0.07802137235252102
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,4,256,128,0.21484375,0.94140625,0.05133056640625,0.34765625,0.8689017295837402,0.9003905653953552,2.1615564074992824,0.061374272377005545
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,5,256,128,0.28515625,0.87109375,0.03607177734375,0.40234375,0.9189112186431885,0.92213374376297,1.9364176894030751,0.10053375532150242
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,6,256,128,0.296875,0.94140625,0.049957275390625,0.47265625,0.9774796366691589,0.8499338626861572,1.9602638100461522,0.07693398060373305
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,7,256,128,0.3984375,0.90234375,0.05615234375,0.51171875,1.0217357873916626,0.8766149282455444,2.1233567741012447,0.08769882170708698
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,8,256,128,0.34765625,0.796875,0.02374267578125,0.53125,0.978460431098938,0.9765310883522034,1.9488688597188353,0.12747114020683417
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,9,256,128,0.34375,0.91796875,0.03369140625,0.55859375,1.0379729270935059,0.9443811774253845,2.139548087654875,0.09478505642426811
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,10,256,128,0.2578125,0.703125,0.022186279296875,0.5234375,1.0165272951126099,0.96756511926651,1.7103785146069594,0.12385485075611322
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,11,256,128,0.3203125,0.765625,0.022491455078125,0.53125,1.004719614982605,0.9793342351913452,1.812748258619218,0.09919569740263695
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,12,256,128,0.28515625,0.73046875,0.020599365234375,0.484375,0.9962359666824341,0.9840548038482666,1.9478178499595247,0.1176545693572074
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,13,256,128,0.26171875,0.69921875,0.0194091796875,0.4296875,0.9230571985244751,0.9818038940429688,1.8568119857894745,0.11398236973773247
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,14,256,128,0.31640625,0.7578125,0.027557373046875,0.4921875,0.9771687388420105,0.9462999701499939,1.9365854838597925,0.10791126345388871
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,15,256,128,0.1328125,0.76171875,0.02618408203125,0.36328125,0.8821223974227905,0.8901385068893433,2.2463275941980467,0.09633751326860965
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,16,256,128,0.1640625,0.875,0.036407470703125,0.3046875,0.7611521482467651,0.9687673449516296,2.274783510490278,0.06183445600696627
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,17,256,128,0.17578125,0.8046875,0.045013427734375,0.2890625,0.8360475897789001,0.866187334060669,2.3445848475859914,0.053298668792031226
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,0,256,128,0.8359375,1.0,0.224517822265625,0.875,1.2935974597930908,0.7356476187705994,1.923329088427844,0.10703388139081832
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,1,256,128,0.5390625,1.0,0.12506103515625,0.6640625,1.1089853048324585,0.3877352178096771,2.3772530477564486,0.06710508167636037
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,2,256,128,0.3203125,0.9609375,0.101898193359375,0.4765625,1.0190327167510986,0.4617498517036438,2.5160666884189116,0.071709792079653
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,3,256,128,0.33984375,0.97265625,0.075897216796875,0.4921875,1.0026259422302246,0.6608431935310364,2.440935827529773,0.08560475876894547
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,4,256,128,0.2109375,0.9453125,0.052154541015625,0.34375,0.8719936609268188,0.9016921520233154,2.1371722047954766,0.06962425501185038
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,5,256,128,0.26171875,0.88671875,0.03668212890625,0.4140625,0.9221170544624329,0.92212975025177,1.933012619833735,0.12023461092506864
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,6,256,128,0.30859375,0.94140625,0.0498046875,0.4765625,0.9781712889671326,0.8515715599060059,1.9441481586731506,0.06247986559957824
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,7,256,128,0.3671875,0.90234375,0.055755615234375,0.50390625,1.0235472917556763,0.8793226480484009,2.123404274535809,0.10061322012833551
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,8,256,128,0.35546875,0.78515625,0.022674560546875,0.53125,0.9844661951065063,0.9774837493896484,1.9993184654489462,0.11564589721751468
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,9,256,128,0.3203125,0.92578125,0.033660888671875,0.5546875,1.0427571535110474,0.9439219236373901,2.0468526025525744,0.10515817296327332
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,10,256,128,0.2734375,0.6640625,0.0206298828125,0.51171875,1.0195919275283813,0.967136561870575,1.9776850619373245,0.13453158386961173
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,11,256,128,0.2890625,0.7578125,0.022064208984375,0.5390625,1.008772611618042,0.9798780679702759,1.8671260073749507,0.10644057848844443
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,12,256,128,0.3046875,0.73828125,0.021881103515625,0.49609375,1.0043113231658936,0.9842993021011353,2.003872894240622,0.10525237126892209
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,13,256,128,0.28125,0.69140625,0.01849365234375,0.42578125,0.9297202825546265,0.9819639921188354,1.9368925481232302,0.1114325637953715
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,14,256,128,0.3046875,0.76953125,0.027496337890625,0.50390625,0.9854175448417664,0.9460586309432983,1.8437649731513441,0.11671333652673685
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,15,256,128,0.140625,0.765625,0.024749755859375,0.3671875,0.8882560133934021,0.8880292177200317,2.1187125919498877,0.08971509568813663
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,16,256,128,0.16015625,0.8671875,0.0369873046875,0.296875,0.7670316696166992,0.9682382941246033,1.950305271168912,0.07162455489721094
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,17,256,128,0.140625,0.828125,0.041748046875,0.3046875,0.8401867151260376,0.8646754026412964,2.2637367277917644,0.060318892345369024
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,0,256,128,0.0,0.0,0.0,0.0,0.9509965181350708,0.9696348905563354,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,1,256,128,0.0,0.0,0.0,0.0,0.40294593572616577,0.8697747588157654,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,2,256,128,0.0,0.0,0.0,0.0,0.3803030848503113,0.8908572196960449,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,3,256,128,0.0,0.0,0.0,0.0,0.4088082015514374,0.9448813199996948,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,4,256,128,0.0,0.0,0.0,0.0,0.44022637605667114,0.9505531191825867,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,5,256,128,0.0,0.0,0.0,0.0,0.47978025674819946,0.9714373350143433,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,6,256,128,0.0,0.0,0.0,0.0,0.5484346151351929,0.9646020531654358,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,7,256,128,0.0,0.0,0.0,0.0,0.5656082630157471,0.9609571695327759,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,8,256,128,0.0,0.0,0.0,0.0,0.522624135017395,0.9825790524482727,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,9,256,128,0.0,0.0,0.0,0.0,0.5534167289733887,0.9857400059700012,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,10,256,128,0.0,0.0,0.0,0.0,0.5266525149345398,0.9824851155281067,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,11,256,128,0.0,0.0,0.0,0.0,0.5671344995498657,0.9902359247207642,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,12,256,128,0.0,0.0,0.0,0.0,0.5275232791900635,0.9931231141090393,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,13,256,128,0.0,0.0,0.0,0.0,0.47438323497772217,0.9929741621017456,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,14,256,128,0.0,0.0,0.0,0.0,0.4824787974357605,0.9827168583869934,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,15,256,128,0.0,0.0,0.0,0.0,0.5261566042900085,0.9767726063728333,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,16,256,128,0.0,0.0,0.0,0.0,0.3996797204017639,0.9949432015419006,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,17,256,128,0.0,0.0,0.0,0.0,0.484325647354126,0.9816543459892273,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,0,256,128,0.0,0.0,0.0,0.0,0.9475180506706238,0.950706422328949,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,1,256,128,0.0,0.0,0.0,0.0,0.40490514039993286,0.7100338339805603,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,2,256,128,0.0,0.0,0.0,0.0,0.3983571231365204,0.7273736000061035,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,3,256,128,0.0,0.0,0.0,0.0,0.4370509386062622,0.9022200107574463,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,4,256,128,0.0,0.0,0.0,0.0,0.4583483338356018,0.9126349091529846,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,5,256,128,0.0,0.0,0.0,0.0,0.48603522777557373,0.9621260762214661,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,6,256,128,0.0,0.0,0.0,0.0,0.5589962601661682,0.9557995796203613,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,7,256,128,0.0,0.0,0.0,0.0,0.5713701248168945,0.9486278891563416,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,8,256,128,0.0,0.0,0.0,0.0,0.5365625619888306,0.9801363348960876,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,9,256,128,0.0,0.0,0.0,0.0,0.5524603128433228,0.9848058819770813,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,10,256,128,0.0,0.0,0.0,0.0,0.5277782678604126,0.9785101413726807,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,11,256,128,0.0,0.0,0.0,0.0,0.5901137590408325,0.9879397749900818,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,12,256,128,0.0,0.0,0.0,0.0,0.5201678276062012,0.9918198585510254,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,13,256,128,0.0,0.0,0.0,0.0,0.4841580390930176,0.9919899106025696,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,14,256,128,0.0,0.0,0.0,0.0,0.49421003460884094,0.9774584174156189,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,15,256,128,0.0,0.0,0.0,0.0,0.5295629501342773,0.9632613658905029,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,16,256,128,0.0,0.0,0.0,0.0,0.3723979592323303,0.9941371083259583,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,17,256,128,0.0,0.0,0.0,0.0,0.49015313386917114,0.9722907543182373,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,0,256,128,0.0,0.0,0.0,0.0,0.9115674495697021,0.9229459762573242,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,1,256,128,0.0,0.0,0.0,0.0,0.4179728031158447,0.6023756265640259,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,2,256,128,0.0,0.0,0.0,0.0,0.4305134117603302,0.631171464920044,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,3,256,128,0.0,0.0,0.0,0.0,0.45640087127685547,0.8620728850364685,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,4,256,128,0.0,0.0,0.0,0.0,0.4682854413986206,0.8775667548179626,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,5,256,128,0.0,0.0,0.0,0.0,0.49354442954063416,0.9574376344680786,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,6,256,128,0.0,0.0,0.0,0.0,0.5595058798789978,0.9522967338562012,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,7,256,128,0.0,0.0,0.0,0.0,0.5719114542007446,0.9432966113090515,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,8,256,128,0.0,0.0,0.0,0.0,0.5464147329330444,0.9777184128761292,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,9,256,128,0.0,0.0,0.0,0.0,0.5743935704231262,0.9825649857521057,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,10,256,128,0.0,0.0,0.0,0.0,0.5370563268661499,0.9761603474617004,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,11,256,128,0.0,0.0,0.0,0.0,0.5882551670074463,0.9867230653762817,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,12,256,128,0.0,0.0,0.0,0.0,0.5315831303596497,0.9908637404441833,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,13,256,128,0.0,0.0,0.0,0.0,0.47984185814857483,0.99046790599823,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,14,256,128,0.0,0.0,0.0,0.0,0.484134703874588,0.972458004951477,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,15,256,128,0.0,0.0,0.0,0.0,0.5279964208602905,0.9541095495223999,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,16,256,128,0.0,0.0,0.0,0.0,0.37356308102607727,0.9921346306800842,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,17,256,128,0.0,0.0,0.0,0.0,0.4964614510536194,0.9599633812904358,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,0,256,128,0.0,0.0,0.0,0.0,0.856141209602356,0.8730059266090393,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,1,256,128,0.0,0.0,0.0,0.0,0.4370110034942627,0.5327636003494263,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,2,256,128,0.0,0.0,0.0,0.0,0.44599252939224243,0.523075520992279,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,3,256,128,0.0,0.0,0.0,0.0,0.4648705720901489,0.8435441255569458,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,4,256,128,0.0,0.0,0.0,0.0,0.4796319007873535,0.8567892909049988,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,5,256,128,0.0,0.0,0.0,0.0,0.5062806606292725,0.9561136364936829,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,6,256,128,0.0,0.0,0.0,0.0,0.5564042329788208,0.9509612917900085,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,7,256,128,0.0,0.0,0.0,0.0,0.5764995813369751,0.945069432258606,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,8,256,128,0.0,0.0,0.0,0.0,0.5507282614707947,0.9779468178749084,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,9,256,128,0.0,0.0,0.0,0.0,0.5637738108634949,0.982928454875946,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,10,256,128,0.0,0.0,0.0,0.0,0.5318403244018555,0.9742255806922913,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,11,256,128,0.0,0.0,0.0,0.0,0.5907835960388184,0.9849923849105835,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,12,256,128,0.0,0.0,0.0,0.0,0.5263465642929077,0.9903408288955688,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,13,256,128,0.0,0.0,0.0,0.0,0.47111010551452637,0.9901846051216125,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,14,256,128,0.0,0.0,0.0,0.0,0.4741397798061371,0.9698571562767029,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,15,256,128,0.0,0.0,0.0,0.0,0.515984296798706,0.9464458227157593,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,16,256,128,0.0,0.0,0.0,0.0,0.37175416946411133,0.9915555119514465,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,17,256,128,0.0,0.0,0.0,0.0,0.48640769720077515,0.9478509426116943,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,0,256,128,0.0,0.0,0.0,0.0,0.8076180815696716,0.8148103356361389,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,1,256,128,0.0,0.0,0.0,0.0,0.45680540800094604,0.5044408440589905,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,2,256,128,0.0,0.0,0.0,0.0,0.47279292345046997,0.49884966015815735,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,3,256,128,0.0,0.0,0.0,0.0,0.47113940119743347,0.8232451677322388,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,4,256,128,0.0,0.0,0.0,0.0,0.4840415120124817,0.8332688212394714,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,5,256,128,0.0,0.0,0.0,0.0,0.5121499300003052,0.9501930475234985,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,6,256,128,0.0,0.0,0.0,0.0,0.55940181016922,0.9470435976982117,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,7,256,128,0.0,0.0,0.0,0.0,0.570874035358429,0.9429301619529724,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,8,256,128,0.0,0.0,0.0,0.0,0.550492525100708,0.9788585901260376,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,9,256,128,0.0,0.0,0.0,0.0,0.562143087387085,0.9820374846458435,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,10,256,128,0.0,0.0,0.0,0.0,0.5328509211540222,0.9749269485473633,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,11,256,128,0.0,0.0,0.0,0.0,0.5911992192268372,0.9854737520217896,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,12,256,128,0.0,0.0,0.0,0.0,0.5301304459571838,0.989647388458252,,
fwedu_1p3B,fwedu_1p3B_kda-sig-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,13,256,128,0.0,0.0,0.0,0.0,0.4755510091781616,0.9893665313720703,,
